x,y
1.629586617037319,1.7674484497713305
1.9031469616708914,2.2249888767444657
1.7486611021473373,1.9454528044161157
2.3140178285463926,2.0596091173187205
2.1707168606795535,2.092119969997586
1.886837671631753,1.7740699451647883
1.8758365566545052,1.9751684394845546
2.196541409046805,2.1165625887049906
2.0454313309101555,2.4052693204236206
2.1539124804537493,1.7006538490785337
1.8767650129893096,2.3493557057887307
2.0179431674811066,2.218400172964103
1.9199801149732234,2.096362308033861
1.8963651734360651,2.140059978156464
1.6591030241629199,2.203137520710361
2.1272799186480067,2.13936559004099
2.087773089587388,2.045502120626578
2.0729885751479467,1.8505938728286544
1.5815737024007799,1.8001858174562422
2.1871308650527146,2.1380363118039805
1.8872716306207165,1.8646562390557082
2.002194849931323,1.9948045845900841
1.586970690755356,1.9998051809394022
1.8842565124939346,1.8033988751763603
2.3517580664101105,2.1994302606927087
2.0036163886634406,1.9416787555625954
1.580834930717231,1.869638851425733
1.6074042335355205,1.7077919154951033
2.3553933551210546,2.2401560508286487
2.0009476364951415,2.2922424407061315
1.9789802581150913,2.2161412536271734
2.0115323982042748,2.11723377801396
2.032238441983617,1.8263182754712455
1.8780522441330463,1.682258124951089
1.9904455253084168,1.9195356588330847
1.9883830223149568,1.784224026479093
1.7769729896459276,1.9476255887684937
1.8180906871862879,1.5625287156361218
2.0000210952800312,1.9330270317106533
1.8947032800492345,2.3004256324164154
2.0846721725883173,2.0481900447243024
1.80728306178139,2.0249945501526
1.73657929935592,2.1698876912356786
1.9217502735220522,2.3321276008681093
2.254223584456854,2.0916743595839185
1.6169753130146127,1.8712598868966188
1.9970037885748604,2.14548591792091
2.145788076356207,2.1649901094114465
2.1764868703424645,1.6686256031377895
2.0621822483003496,2.2009631540581034
2.000961130841629,1.9869835289456375
1.8914443397629348,2.0404506580159976
2.1668823613471155,1.7973105552546875
2.0883503772517136,2.025390053613014
1.96746025192948,2.3158588263637143
1.9560477041027609,1.8871320752502385
1.6043315954588748,1.9400281795695336
2.0046082158894873,1.7147304062340571
1.9314368978398322,2.0147842869221164
2.008040149181466,1.9184619334300725
2.136526900151829,1.8136556058263196
2.028448198165056,2.0706048706758
2.2165793461071623,1.985530609318383
2.279166472709446,2.1135270179067254
1.984088440825803,1.6030401620624763
2.4716260965390098,1.9130950718694213
2.0549236404699416,1.9691370694140875
1.8714388841952885,1.8234052692244875
1.643635915391301,1.9480152553915204
1.9284686583458555,2.1036093020730213
2.2753099444400227,2.16179984112663
1.793680744816316,2.0505867892975282
2.1895937403377426,2.0807837760410957
1.8377940059296052,1.9732485981826402
2.287709796454662,2.3078279733165243
2.1428296225800425,1.8854269415039182
2.074564745100887,2.1203934304245617
1.6556156121145151,1.4878915832631445
1.9819273059246776,2.077833857668998
2.122713263122429,1.8075380975195783
1.8326274868127683,1.6398334558108494
1.8201216058547098,2.1325224051145497
1.7745245148063364,2.1010182790941294
1.927582400734853,2.0195149673218573
2.0706223038458083,2.1220559468337585
2.0862970753611942,2.0381442172118245
2.038508339925118,1.705879147935354
1.67797912077507,2.144602820160206
1.6313573563213712,1.6994937569194883
1.8206259979056636,1.8083220399061817
2.066966746047919,1.875228002777248
2.187362626168024,1.9167197656562986
2.0913891340432667,1.8875214149749444
1.7701289507267532,2.312561061430816
1.8629206666086728,2.128107150320146
2.0442202006053973,1.768061112762714
2.128856534445177,1.9562464904796235
2.4207176148848655,2.1507666617703065
2.20110728022375,2.1178268716867708
1.9633452835002245,1.8733286038661658
1.7003269048929015,2.143052271413243
1.8528915899567724,1.9047727433509574
2.245434042260385,2.198351230471706
1.9397467509532542,2.318601157277213
2.197245250374752,1.984861376112874
2.0100409893175843,2.153800923500235
2.278617184298311,2.344998517549165
2.316247217166919,2.3034255798806713
1.96287534254373,1.9768120631435144
1.86829125279717,1.8197563924117885
1.996334047997714,2.1602699043049434
1.9259165339763924,1.7685243773270285
2.1681681525543324,2.0429576541326857
1.9422742069319119,1.9783737822350327
2.313604849436016,1.968449104640426
1.904197886879097,1.7420705823395986
2.0708750664079996,2.0656256421547576
1.7929530031290573,1.7946352207731615
2.1212841570449372,2.3832735069719897
2.1868491087619653,1.8636031013677465
1.9749246115641428,2.1056707544739215
1.9866709518309482,1.8108682466662733
1.8992025637034349,2.0904363820344147
1.8128111554885482,2.0121797459197026
1.8586392589819918,1.9714919450438417
1.6424268184721822,2.0766409737250506
2.2016247471007024,1.9830675912297693
1.8853054906314823,1.6467828885396285
1.6952774456861976,1.9154524402895168
2.342059783960761,2.1561068919678137
2.181665568579301,2.2264922817281527
2.030045301268263,1.9589640142933014
1.7792927785469708,1.9680318392414657
1.9739875914209342,1.8886653009156291
1.9948953486860064,1.9052142928210831
1.8071359125376683,1.8869144088351737
1.7508693630958252,2.0692679419964604
1.9309122294318606,2.0840251432462655
1.6031235803670372,1.9801911604461355
1.9147301459288768,2.2007674266325847
2.1100842983262167,1.5770157446213546
1.7379221431481926,1.9372988529890773
2.068328318973099,2.1630533118468995
2.085875590239248,2.02855206260734
2.2380453758511645,1.9165485877019615
2.1174939953232395,2.09057242087791
1.9746798842986328,2.0401647604300526
1.736705356687997,2.0712244216406166
1.935920401858184,1.6796808561994745
1.5952736134342274,2.0830532607645456
2.0896521888106925,1.881672108281389
1.8098592620363103,2.0482623981509946
1.8113131151166029,2.2617612945387457
1.7630270493679567,2.563626115632256
2.243326085536405,1.7332838671996111
2.0608420571010306,2.1623502911348895
1.699886199837225,2.0082357643237096
2.226478642279296,1.9243277249477486
2.021743852283986,2.4949282202724548
1.967117761841847,1.8658554366560278
1.7707086058664563,1.9351773188867223
1.4767386331824426,2.0867523773165253
1.7466010114582708,2.1378583265845252
2.0055545161830373,1.945931749512549
1.8822741234166809,1.8257730741360436
1.5972009352573993,1.9490247675699943
2.025184082551065,1.792559151224187
2.0653317281540553,2.2507381608640125
2.094532487581742,2.1358093747441127
1.793392783413585,2.1764482049188296
2.041355054254405,1.792913956802537
1.8819464848226517,2.03097680812846
2.0372153524537184,2.0070468162939212
1.842836974934326,2.3241908634955704
1.9034840309243366,2.2270445565189165
1.9787947508648869,2.147243065197898
1.9344940498954777,2.0195449368611054
1.495559227997854,2.1806455134302922
1.9545687681675952,1.8333282972178413
2.006739809049132,1.7986645668356058
2.2574451017987944,2.1623359789149985
1.9884456364332304,1.7336661790690764
2.2900359374865427,1.952466189665448
1.8162035786266504,1.97369833514032
2.0922953833065643,2.1179196535342166
2.168125067811655,2.2347725598297425
2.186886473389169,2.2664594533586913
2.1069775444941445,2.0047028475171986
1.908026145545477,2.401111972448768
1.885386745259392,2.184902667171989
2.11937593826568,1.484990153217208
2.100503629853845,2.151853741764103
1.6270635700940637,1.9917633450706942
1.9551628663369276,1.9242244474563157
2.0952229862272898,1.9395278667276272
2.0899569572371117,1.9273215073680243
2.0615345291550975,1.991119530916964
2.159273487608056,1.8957436971111468
1.9638780889071423,2.2178698086242554
2.264653161093091,1.852129153991599
2.3218284987805875,2.2416544751779828
2.1338639417786363,1.8980853979989174
1.9611316520161435,2.260971501621525
2.2149195332541787,2.121411295545926
2.2292317688582557,2.138292610098304
2.122584354563477,1.9150724430788486
2.0138209141936474,2.0056469847438128
1.89266950309149,2.162331663985603
1.8901695142644306,2.093283660472988
2.0429550156864003,2.095126091826638
2.138505033418324,2.0921892509657183
2.016165928263459,1.4072685385250374
2.174909390283279,2.156782200223718
1.9271598646736552,2.0390358158051516
1.7711302657897972,2.25327491372931
2.10669918162281,2.2508273898526006
2.2993472847082295,2.323898247320758
2.4129902633515905,1.5220408616569567
2.000140862750897,2.0803754060933644
1.8304641434150142,1.84644252249431
2.0219434769479148,1.868559923336779
2.230476384348035,2.495627308810069
2.2746181667697427,1.7745189448520675
2.2333378217492226,2.008541202552178
2.06189000226789,2.0012950214500034
1.9052217874487767,1.5895909327271995
1.8848995667934505,2.0660427190350776
2.316357534406009,2.1051288151354344
1.9159280434871755,2.04124774509904
2.210352081909925,1.8605405848035843
2.002285737951535,2.120510013962147
2.241729778724562,2.2463499640742444
2.0514150986237314,2.3002376778175395
1.4630892465699499,2.1720531655920485
2.2206141602702267,1.9961079881489605
2.146302842214642,1.8184020458480725
2.1581409156667033,2.2473625943446365
2.0349962890979683,2.4479874729448383
1.8458927042215827,2.2201596123239002
1.851320005949634,1.777772707571756
2.0465908022028576,2.030403579096972
2.4561550534109067,2.097974873103914
2.0093541410846387,1.763861765519397
1.684173371816432,2.3873252986194844
2.1619516269353616,1.9388073638906151
1.794475389950123,2.0818309477611012
2.2810404204849952,2.093282060941353
1.9292014427778843,2.2397081414919477
2.266633761484592,1.902048850093121
2.003596507269095,2.1938832713136946
1.9554470935308184,1.8335062338948058
1.868068721322213,2.0172095526692573
2.046721231297915,1.6759087261546117
2.036379980993326,1.902217996116922
2.1742900459580548,2.415856840804586
1.8201870932220485,1.997352564149755
1.9449205466916692,2.079480815565183
2.029272327626602,2.2250798476577134
1.9723614581227686,2.163889566084889
2.0545822780463543,2.0675659964043303
1.9572900051798747,2.1828007902919087
2.1915489630278584,2.0454097831925107
2.1863809579845594,2.007088443739906
1.9894012395788077,2.067184386446449
2.1681984080839545,2.177509366447846
2.115401685953931,2.058440845205158
2.091873800548457,1.6894730663419972
2.000690224733328,1.8761537802283375
1.823414422233977,1.8699475958545482
1.5880979786263032,2.0882042427351517
2.2820058772755436,1.7529564180824413
1.8831045753474143,1.9680765574687489
2.0161672308895224,1.882447093600725
2.1229085290452394,1.928172549413005
1.7957443920496878,1.946840451214474
1.8946449021309948,1.7465938155785805
2.1404262975821946,1.7367346344590646
2.0304415812769285,1.881307763448837
1.7826479578021244,1.9552644443405165
2.2428677817606006,2.078274469620783
1.8627395930103932,1.8783763765771326
1.8756513556539511,1.732092920218591
2.1807059428456275,1.5636882070135667
2.1958623759295923,1.4943002039537403
2.094352954908274,1.9355208982245142
1.9432977485665721,1.826881634049103
2.1144560081436197,2.165953903648573
1.8010149816757386,2.052440469076327
1.9572834633348355,2.3369640931033087
2.3557045799784944,2.060653040878901
2.1824075366049502,2.091661361745115
2.1411010851675827,2.1073421948888504
1.8207795589421305,1.8771392871581356
2.1343412903893877,2.0327004146782013
2.260543791100993,2.0904855757221688
1.708503829211166,1.798548962519698
1.9917930574737355,2.2724094721983845
2.045607785343947,2.2900204196408307
1.8155500639599071,2.1309509743560264
2.020398322959156,1.9285607613323943
2.1254392043039507,1.8030083440231939
1.9760162758099271,1.8222309498685318
1.9882483814398466,1.7610476033093934
2.217967834844629,2.113913137047524
2.1340923110194847,2.0668844503650203
1.9429021575335126,1.9806719365782968
1.7106074409248975,2.0640439268518107
1.6727594409213322,2.0590573895503224
2.0891547632636955,1.6980548906804085
1.90594907971385,1.9688679366604207
1.7516056452557835,2.0113687987878164
1.6161248264975876,2.027619005402175
2.405115550122607,1.9042846799038256
1.9835639927890123,1.7155703083167666
1.8503137769500402,2.06444626469894
2.419120356376683,2.1496033421611003
1.9425041664010463,1.825458220094148
2.1338335570945133,2.2160951551521944
2.014753392698871,2.002479689606217
2.087605956463758,1.9350562134002287
2.059308844617467,2.1969559564995125
2.23320061779006,2.3288275716253852
2.0801632402026002,2.185444954569733
2.1341836067524977,1.9694927997597933
2.231986867721813,1.8543722263927305
1.9691290453083106,1.9112339633742335
2.4538746014337964,2.0820159568248053
1.9411091326007859,1.9517692860302147
2.1674825123583648,2.0349176653805183
1.8961151746264782,2.1806572473675927
1.9002872347073174,1.7811013286335988
1.9724136360346636,1.6998467697567128
2.189077913356578,2.0164649153162766
1.8266130363082251,1.8242401251614504
2.1739690837950727,2.3428269544089395
2.058425601490102,1.6262337479707472
1.9755033980638113,2.1050111671520804
2.0176999007939225,1.8361067055112368
1.9850461709391103,2.0140467663071258
2.201187467099394,2.0761316227202746
1.9532989825706615,1.8140528662052686
2.114701302290816,1.8795602623551932
1.9155891405766516,2.2045924812456734
2.2765753031038227,2.0550210575013566
2.06489472069011,2.0675757116064295
2.093347491677932,2.209539522149545
2.0214694639960418,1.8330420405586048
2.132955054526146,2.1442854504937308
2.2543915713444673,1.8610358577760655
2.4123002462791088,2.0703429858080673
1.9368141151383393,2.2538970642384846
1.9536197188277313,1.9277189594298079
2.007787956963552,2.171863417991562
1.9332704283507156,2.3292244106589557
2.304026167225968,2.237772297119102
2.3309865400130554,1.9204400159159176
1.791322401098548,2.0018919461770475
1.8759962808760833,1.6142233604442575
2.162750788912257,1.7875764736668815
2.300189829678168,1.9328120582642023
1.657563776945255,1.8890988112601752
1.6922418752469495,1.7993766575479762
1.8484600034553054,1.7761999189559572
2.1080440479066667,1.98224340096048
2.0296285401739373,1.6128202075373383
2.021791987283756,1.8963640255428658
1.779951360225075,1.971623790666824
1.7523952959032445,1.6238746067177416
1.9970389580197454,1.8310752696805506
1.9687876639824922,2.0645443989956336
1.6304044212531126,2.0513090420168907
1.5598375394207513,1.7575108624212892
2.272546626797168,2.279550716815161
1.7889419822237715,2.1346814050451655
2.1125350793597724,1.7267189986015794
2.1681071950290085,1.7495952235346306
1.9797423806735879,1.9357489977635147
2.048703790065689,1.9966083026893193
1.8339875870195799,1.9846111030253657
1.9145120176194788,1.9427719688660552
2.2261305295187412,2.037478303193732
1.5889850488677886,2.303349043157141
2.12765926192131,1.702920435034108
2.147236736848687,2.0409560372706723
2.0178056165952234,1.8610140669944344
2.147666255062932,2.07302093841189
1.7008977687214801,2.0795117388336695
2.0696917502941146,2.0021377516214494
1.897788447907066,1.7272462353457454
1.6456501042081355,1.9987925994434124
1.5049571131264314,2.148934549672837
1.7714062931736103,1.7465950079026324
1.8703381995386346,1.8767644058704058
2.333347203102196,1.8321191731155502
1.6036216316226841,1.8469333144888243
1.9361551733994273,2.0074921508663603
2.1164060437788534,1.7324441984657435
1.8707473353930704,1.8584710603243582
1.9828401698883895,2.3602227967239697
1.868975206053803,2.0036946348728915
2.3548929921979225,1.9670290250070233
1.337152488885941,2.1044320625772137
2.1384584571661507,2.1806038667576195
1.8455083462357484,2.0340601969147527
2.091117064031361,2.010113390525444
2.0399916343938207,2.155230562570674
1.743729040162385,2.1328567984934437
1.936802335820575,2.2159224109578957
2.4040351435314546,1.8021752303644034
1.8082940340804732,2.0178030694057805
1.8085194004131564,1.983896454124729
1.9028118306390813,1.8315674830703343
1.5853553110102798,2.1264272316511588
1.729270791487715,2.3143102956496966
2.09023781482444,2.38398715785376
1.7094346952943582,1.7734348207471438
2.023240405873598,2.217798610734445
2.0757109369704057,2.036263953246486
1.6386568863205104,1.9458289025729558
1.73789866817768,1.5974732410393913
2.3677520529665554,2.111876220487424
1.9058324921507328,1.6666164095960696
2.203410126365791,1.8130602142160555
1.8660705208173691,2.073436600412441
2.0362216055342186,2.021041892583948
1.7348319173458977,2.318431015190168
2.22708874346455,1.8697825411167193
1.91500989938083,1.9427880214888775
2.237660581481121,1.941306490002011
2.0485271890034027,1.8750573374176704
2.397833907792251,1.992717273635805
1.798687638457792,1.8080536450402045
2.2258652091624507,2.1507394701775384
1.8197496432721505,2.0120546467659772
1.8379663348416804,2.154908376931439
1.7208175664038532,1.892971075840299
2.1033400395993964,1.8572968097233922
2.0541916021521587,2.0276905809494212
2.263573566273741,2.0956901342227816
1.954044963027696,1.8290438104993374
2.2025575202490866,2.0222673328935414
2.0547846769462823,2.2973782311905415
2.4292696270901932,1.9625345269823364
2.0578350329662687,1.5535288101279041
2.0496694847594643,2.07802520799464
2.1905505505608884,2.017866733584111
2.076422340783793,2.414797718734241
2.176114256108073,2.0214131102474795
2.2332161059920947,1.6396597381330924
1.9913907104266142,2.020240709980936
1.9800105808875839,2.054907468321781
2.10765475162373,2.2982890341122157
2.059794583192545,2.1561956905875297
1.858524012962,2.30594290616006
1.727636278424022,1.7448881026408274
2.20945252320999,2.1859332216758247
1.8639075529448264,2.214215208768541
2.0158292403806555,1.853183224840985
2.0377355277316003,2.349007849564392
1.871403441872278,1.9534294076766605
1.88176296670301,2.465713549499148
2.3809825084860803,1.7800391129403248
1.933304996441762,2.390289578816264
1.9856008257284168,2.4948540816404323
2.1365859362943627,2.1870095316964493
2.0059573618727513,2.085331255323377
1.87251741150252,1.944872337606233
2.2289312783474577,1.9332430859718106
1.7466047087440304,1.6619671906737812
1.9363736465419503,2.0094155520916974
2.208664260947332,2.0634955160772144
2.1879196023259713,1.963664957546246
1.9744034415070346,1.862412201443428
2.110214671481155,1.9306635871932978
1.9881925846973036,2.196183593591874
1.905785782719495,2.0781276979643915
2.0684355871254576,1.9880320096911344
2.019452585012614,2.1636099372274042
1.8895916535131043,2.1296558970356343
2.0807696719010162,2.1422630866183106
1.9203546971306884,1.9119227990798813
1.8181489769423114,2.4781695447601484
1.6024982780754415,2.1829522384077755
2.244924910938405,2.0390923838675135
2.0538523414873593,2.201405379464714
1.9920243453455309,1.717592213583319
1.8328074034695563,2.3191323756740503
1.8640217807790442,1.9745496857499578
2.20250730555896,1.815177185170195
1.87082026336259,2.1776580492981017
1.9788361649912718,2.025925283447807
2.043191861544911,1.7752701732021847
1.9286614651994338,2.067933617333665
1.6162128675795675,2.186233236008887
1.6274078858320054,2.098361784472828
1.9896248803377778,1.843208614914837
1.6985985509936845,2.2641009773124603
2.047904364866782,1.9988181705428512
2.2497812992034745,2.4028395846573303
2.028449851795156,2.1962366410330447
2.00332018711893,2.101982611136287
2.1443856535535315,2.0830381065719674
2.008260277225067,1.9323107941282978
2.1235484159496236,1.8091127354781242
1.7746844136111364,1.8642692894922674
1.951262338826215,1.9208235536497127
2.1645209900140903,2.133933697730476
2.0903004769199875,1.8844992352485364
1.7921033493568186,1.9641469049479423
2.0228622906589533,2.028695250602779
2.0652140144387823,1.8653348964147707
1.6880212594030926,1.8996931958573042
2.1646746945451936,1.7188782022229736
1.9407730704661585,1.8281387806829268
2.01696812034911,1.7993395342847438
2.204936075114302,1.670902004221795
1.8464212089584138,1.9800865793919245
2.0180289295904,2.0878970557763483
1.6051455124619858,1.8446219237214567
2.1570215386385545,2.185120962254784
1.676579668149364,2.100649942353298
2.2399903682036553,1.854233779289644
1.8397614846930006,1.6279923335838828
1.933367713819235,1.7563127917467325
1.824070153326845,1.987983965492297
1.8423464851336993,2.069954052587849
1.866576469611533,2.0701733187953675
1.8306036818682048,1.5495454022953956
